2024-01-20 19:50:05,635: root: INFO: ML_Trader : Executing the initialize lifecycle method
2024-01-20 19:50:06,621: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-01-20 19:50:06,621: root: INFO: ML_Trader : Executing the before_market_opens lifecycle method
2024-01-20 19:50:06,622: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-01-20 19:50:06,622: root: INFO: ML_Trader : Executing the before_starting_trading lifecycle method
2024-01-20 19:50:06,623: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 19:50:06[0m
2024-01-20 19:50:06,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:06,628: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,431: root: INFO: [32mNew market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-01-20 19:50:07,434: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 19:50:07[0m
2024-01-20 19:50:07,434: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,434: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,435: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,435: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-01-20 19:50:07,435: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-01-20 19:50:07,435: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2024-01-20 19:50:07,435: root: INFO: market order of | 106 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-01-20 19:50:07,439: root: INFO: ML_Trader : [34mSleeping for 86400 seconds[0m
2024-01-20 19:50:07,439: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-01-20 19:50:07,439: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-01-20 19:50:07,440: root: INFO: [34mML_Trader : The market is not currently open, skipping this trading iteration[0m
2024-01-20 19:50:07,440: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,440: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,441: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,441: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,441: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,442: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,442: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,442: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,443: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,443: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,443: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,444: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,444: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-20 19:50:07,445: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,445: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,445: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,446: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,446: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,446: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,447: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-01-20 19:50:07,447: root: INFO: ML_Trader : Executing the after_market_closes lifecycle method
2024-01-20 19:50:07,447: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,447: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,448: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,448: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-20 19:50:07,448: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,449: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,449: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-01-20 19:50:07,450: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 19:50:07,450: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
