2024-01-20 21:34:45,895: root: INFO: ML_Trader : Executing the initialize lifecycle method
2024-01-20 21:34:46,886: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-01-20 21:34:46,887: root: INFO: ML_Trader : Executing the before_market_opens lifecycle method
2024-01-20 21:34:46,888: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-01-20 21:34:46,888: root: INFO: ML_Trader : Executing the before_starting_trading lifecycle method
2024-01-20 21:34:46,889: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:46[0m
2024-01-20 21:34:46,889: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:46,899: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,805: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,806: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:47,807: root: INFO: Current backtesting datetime 2023-01-03 09:30:15-05:00
2024-01-20 21:34:47,807: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,807: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,808: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,864: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,865: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:47,866: root: INFO: Current backtesting datetime 2023-01-03 09:30:30-05:00
2024-01-20 21:34:47,866: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,922: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,923: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:47,923: root: INFO: Current backtesting datetime 2023-01-03 09:30:45-05:00
2024-01-20 21:34:47,924: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,924: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,925: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,981: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,982: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:47,982: root: INFO: Current backtesting datetime 2023-01-03 09:31:00-05:00
2024-01-20 21:34:47,983: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:47[0m
2024-01-20 21:34:47,983: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:47,984: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,034: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,035: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,035: root: INFO: Current backtesting datetime 2023-01-03 09:31:15-05:00
2024-01-20 21:34:48,036: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,036: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,037: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,086: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,087: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,088: root: INFO: Current backtesting datetime 2023-01-03 09:31:30-05:00
2024-01-20 21:34:48,090: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,142: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,143: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,144: root: INFO: Current backtesting datetime 2023-01-03 09:31:45-05:00
2024-01-20 21:34:48,144: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,144: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,146: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,197: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,198: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,199: root: INFO: Current backtesting datetime 2023-01-03 09:32:00-05:00
2024-01-20 21:34:48,199: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,199: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,200: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,258: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,260: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,260: root: INFO: Current backtesting datetime 2023-01-03 09:32:15-05:00
2024-01-20 21:34:48,261: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,314: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,315: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,316: root: INFO: Current backtesting datetime 2023-01-03 09:32:30-05:00
2024-01-20 21:34:48,317: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,366: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,367: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,368: root: INFO: Current backtesting datetime 2023-01-03 09:32:45-05:00
2024-01-20 21:34:48,368: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,368: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,417: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,418: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,419: root: INFO: Current backtesting datetime 2023-01-03 09:33:00-05:00
2024-01-20 21:34:48,419: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,420: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,420: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,472: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,473: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,474: root: INFO: Current backtesting datetime 2023-01-03 09:33:15-05:00
2024-01-20 21:34:48,475: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,476: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,527: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,530: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,531: root: INFO: Current backtesting datetime 2023-01-03 09:33:30-05:00
2024-01-20 21:34:48,532: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,533: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 21:34:48,582: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,583: root: INFO: ML_Trader : [34mSleeping for 15 seconds[0m
2024-01-20 21:34:48,584: root: INFO: Current backtesting datetime 2023-01-03 09:33:45-05:00
2024-01-20 21:34:48,585: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 21:34:48[0m
2024-01-20 21:34:48,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
