2024-01-20 20:12:30,853: root: INFO: ML_Trader : Executing the initialize lifecycle method
2024-01-20 20:12:31,848: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-01-20 20:12:31,849: root: INFO: ML_Trader : Executing the before_market_opens lifecycle method
2024-01-20 20:12:31,849: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-01-20 20:12:31,849: root: INFO: ML_Trader : Executing the before_starting_trading lifecycle method
2024-01-20 20:12:31,850: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 20:12:31[0m
2024-01-20 20:12:31,851: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:31,860: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,568: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,569: root: INFO: ML_Trader : [34mSleeping for 86400 seconds[0m
2024-01-20 20:12:32,570: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-01-20 20:12:32,570: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-01-20 20:12:32,571: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,572: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,637: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,638: root: INFO: ML_Trader : [34mSleeping for 86400 seconds[0m
2024-01-20 20:12:32,639: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-01-20 20:12:32,639: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-01-20 20:12:32,640: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,702: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,703: root: INFO: ML_Trader : [34mSleeping for 86400 seconds[0m
2024-01-20 20:12:32,704: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2024-01-20 20:12:32,704: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2024-01-20 20:12:32,705: root: INFO: [34mML_Trader : Executing the on_trading_iteration lifecycle method at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,705: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-20 20:12:32,771: root: INFO: [34mML_Trader : Trading iteration ended at 2024-01-20 20:12:32[0m
2024-01-20 20:12:32,772: root: INFO: ML_Trader : [34mSleeping for 86400 seconds[0m
2024-01-20 20:12:32,773: root: INFO: Current backtesting datetime 2023-01-06 16:00:00-05:00
